5.299513346592638063e-01,6.771680110698428123e-01,2.738580058302101383e-01,3.160999265167692140e-01,8.315351143494287278e-01,3.233031583148919808e-01,5.384399985396761679e-01,1.903267217376085618e-01,5.457112903104819335e-01,1.151598672142796209e-01
1.945392399307684927e-01,6.576924586635836123e-01,6.755339377756383046e-01,3.088911707263068962e-01,6.163120617769028975e-01,6.725927511059748287e-02,5.952640351040134892e-01,9.457447787004383821e-01,6.580413514199887626e-01,7.477008131057185647e-01
1.037056419970113774e-01,3.332128363478537025e-02,2.209172334790658887e-01,6.355199912987530286e-02,5.733854614955808948e-01,5.095730974372493227e-01,8.792717554601992003e-02,2.531364637566367870e-01,3.192319820364849514e-01,1.194483956017912130e-01
3.313288541732789527e-01,2.074909216828311198e-01,8.184663858106600021e-01,6.824578653895629898e-03,2.670180699199161678e-01,2.813814489863509793e-01,9.506086698732887363e-01,7.118584384304601498e-01,2.768342532095457997e-02,1.116957252716803684e-01
2.151725304984207776e-01,3.549318494921707146e-01,6.180133241610408223e-01,6.417176737381611318e-01,1.434586646996393045e-01,7.374892066133943436e-01,4.483708936797411448e-01,8.829899559603842096e-01,4.690426518236940900e-01,5.927456890602600392e-02
5.482531813752805627e-01,4.100465832158362023e-01,9.598095915566898784e-01,6.059313314762592162e-01,4.327253987326599161e-01,6.130057294402437851e-01,9.528459625679123191e-01,2.145044214158556839e-01,5.935744930415237652e-01,2.194829946425317369e-01
3.413465123407599666e-02,4.578143421389190282e-01,4.648428020564976393e-02,8.684784452636556962e-01,1.940758258547539139e-01,3.740424449746005964e-01,3.346016358456799233e-01,7.615317216468756589e-01,3.262435244693684400e-01,2.103063257776353057e-01
5.236594135622252288e-02,6.924576633811228010e-01,6.360989940182179003e-01,4.603008801249799387e-01,8.855929998530924774e-01,7.521926462882709830e-01,2.515489393202030577e-01,4.127316603044485221e-01,5.424427403002275438e-01,9.799346466460859828e-01
9.441788972115600087e-01,4.038264618188125432e-02,2.815781957495953058e-01,6.417184234941853971e-01,3.026349878408127747e-01,5.461453574976805614e-01,4.918763895268142283e-01,3.500700316386018418e-02,2.563424979495507738e-01,2.773113759100295228e-01
8.145100064697474718e-02,6.217550769745038286e-01,8.480099235982888617e-01,1.902970450611437547e-01,4.826892918564669177e-01,7.661170878040824972e-01,5.342729008491958753e-01,6.528976738836973492e-01,4.929805344879178985e-02,3.267956903737340157e-01
