1.533797505339752343e-01,7.914952840819023949e-01,2.584000335600029619e-01,1.628365676778460447e-01,1.883773296409188003e-01,7.270557359544509435e-01,5.344373281577572410e-01,7.923981902845423919e-01,8.992393675319210189e-01,2.273423555192246592e-01
1.495478509962087088e-01,7.261779206492366967e-01,6.642655544919764399e-01,6.660503503485162291e-01,5.606279558179572131e-02,9.002441935295903974e-01,3.642286778938738090e-01,6.908368326901213052e-01,4.894992436380459777e-01,2.747999789473476451e-02
6.630047460869253895e-01,6.200277346475546736e-02,9.136346610302080729e-01,3.398740272073569324e-01,3.665749159507583066e-01,1.203048049502530858e-02,3.055186025044299702e-01,7.430401173762141154e-01,9.158848260768728267e-01,6.269919223005298026e-01
4.876970151846279355e-01,4.595049736399849927e-01,3.283381791810591199e-01,6.325132237485953102e-02,8.196542103863845297e-01,5.842771468110230515e-02,4.255039415301067329e-01,3.962996103938960513e-01,6.266109164577771118e-02,9.224570662641140562e-02
3.978191479728614421e-01,8.151983157804308933e-01,5.871928320673458490e-02,6.741669215212121591e-01,7.840130246375277556e-01,9.210958406364647688e-01,7.103545413603558067e-01,4.875448134153531621e-01,5.414802274214800537e-01,4.137083555644657240e-01
4.173201081050894601e-01,1.219501686972113141e-02,3.920086406782220534e-01,1.117927443590537306e-01,9.350109796753299785e-01,5.850017696100975328e-01,2.988369958981818009e-02,5.203166567589455616e-01,2.570588373235025426e-01,6.364265047385584406e-01
2.977942200975143283e-01,1.254527537428284933e-01,7.297955910849494021e-01,1.535610420865184400e-01,3.829525847943634487e-01,1.137108197393617015e-01,5.483421048093314321e-01,8.841466471573623531e-01,3.346129260264175675e-01,5.854938125939295190e-01
3.797241623284066669e-01,8.530994900747191911e-01,6.017430610401125479e-01,6.475447736724928571e-01,6.208149670873098769e-01,2.343794659856723861e-02,6.104651353242660505e-01,1.755042515200979647e-01,1.188891408427572571e-02,2.309388175328421777e-01
8.394679783127653172e-01,1.722158167201280898e-01,8.770375945045746358e-01,9.105025324606489390e-01,3.614734096679126374e-01,9.821991545747748020e-01,9.861954686732642417e-01,2.351087100014681575e-01,5.484440616634084220e-01,1.816194010540578274e-01
5.675870317361619843e-01,9.957030489546792040e-01,1.551178915144673098e-01,7.888287507438072055e-01,3.095489323113168600e-01,6.742464162885534185e-01,8.461252913161343425e-02,8.222874976980094619e-01,8.548575421772058869e-01,9.939709867388683007e-01
