5.810647540029271196e-01,6.046633741959678288e-01,2.930377313546841389e-01,5.342795501934808344e-01,3.531614679022058167e-01,8.646297246572387518e-02,6.693378605823609995e-01,6.725825057800789430e-01,1.562598171159664817e-01,5.657506617305171348e-01
6.152324249577567628e-03,9.788160541149846239e-01,9.350816885838654224e-01,7.799161570352081130e-01,3.315881099886016647e-01,3.243768733591227971e-01,2.000389567293443527e-01,8.296811732898546898e-01,3.763459604306349515e-01,8.175576841203957557e-04
5.754354257583693677e-01,7.367297437405646576e-01,3.452939201975094852e-01,8.862836355878795924e-01,7.388208100727706729e-01,4.184900228479581097e-01,3.730549438199771695e-01,2.999918701502224394e-01,3.400787530093900557e-01,7.444735212425136472e-01
6.771294601694242132e-01,8.347522407651125631e-01,6.635890533847325079e-01,9.040055426308842845e-01,2.061174560373868481e-02,4.976119734931285787e-01,8.599294562966752764e-02,8.852791765281939895e-01,4.442982776045560911e-01,4.306172745085932174e-01
5.200347796430380143e-01,7.909188230332748759e-01,1.795407673529285653e-01,2.313700076965226060e-01,3.350292269241242904e-01,6.730646912567440632e-01,7.314678914724364045e-01,1.514135106370469996e-01,5.502135846420123100e-01,1.959694641062396103e-01
1.281243335225554780e-01,1.600393588385866650e-01,2.490247556770839310e-01,7.300610436921340929e-01,7.501840764174261267e-01,6.612575015013650859e-01,5.508251793744529667e-01,4.296568602510533186e-01,4.186400925942483919e-01,4.462426486896057254e-01
4.494013040399824632e-01,3.020392576796758766e-01,8.072737295772428601e-01,8.910814073753736686e-01,4.868116856784963087e-01,3.733974265405091142e-01,7.064917179739983455e-01,3.908266889915910092e-01,3.045404740626285189e-01,4.699325982538890001e-01
8.462069819880490007e-01,7.761455496217106731e-02,2.062298726608088328e-01,4.106889722031425993e-01,3.746245794088501890e-01,6.431249823258101683e-01,1.842215870478274287e-01,2.773480509513190917e-01,2.845799013307928060e-01,8.212280850884926542e-01
5.197905259678736734e-02,4.337358443652510331e-01,3.988232420832472647e-01,4.241655614465827950e-01,2.766297135340597402e-01,2.014140738283827226e-01,9.186658574338364414e-01,8.503522538360058780e-01,9.489548812054445781e-01,1.627607751050988982e-01
7.159521231018144416e-01,1.876177596735333353e-01,6.311166704623305534e-02,2.465611673843906004e-01,2.070854374705715095e-01,7.973592399589013446e-01,1.601534757289631017e-01,7.216806809035978265e-01,8.824801343115233898e-01,9.787128767759231129e-01
4.935989683513279935e-01,6.692042669481389483e-01,8.840964357506632121e-01,4.213292683609838329e-01,4.598552039943473169e-01,5.790184854737279174e-01,2.728561406235335829e-01,3.041768851356763115e-02,5.185027475047607748e-01,2.268543835896613681e-01
7.852139429337354759e-01,6.147740530168646078e-01,2.412989641426350751e-01,7.022906009181577591e-01,7.224514677733995249e-02,4.008478242256737767e-01,9.983446468801397966e-01,7.908848026443018320e-01,1.257401753118841947e-01,1.821747792128819432e-01
7.969135129734449263e-01,7.378441070525836309e-01,6.266072054293031490e-01,9.866460343922449638e-01,3.904506382187425961e-01,7.381750374613814669e-01,8.171506161873632879e-01,5.960155539873696062e-01,5.085812482542853008e-01,6.930197971298461823e-01
9.399548691723910165e-01,8.570801840665741578e-01,4.414633935780590823e-01,1.443926226220405562e-01,1.155122192753614829e-01,7.169236645846125411e-01,8.569117923309236273e-01,8.171329604436667893e-01,7.850727380594342275e-01,9.696250691631475016e-01
1.347108594945721771e-01,8.659698441576935135e-01,1.444901080324713094e-01,5.895404012536008542e-01,6.046144584106590836e-01,7.661078609878575474e-01,4.617585830068021702e-01,6.714664214360509531e-01,9.413576475575884395e-01,8.471451755854215726e-01
7.794692772172370221e-01,1.063384302255325764e-01,4.161903509556523773e-01,6.140709010308443849e-01,2.309141414002328085e-01,1.364907616350488073e-01,2.661241798120996815e-01,7.077160092374171763e-01,6.221745681537013128e-01,8.892259972811614732e-01
2.537530224190751582e-01,3.904279368035060704e-01,1.480330333220061245e-01,5.824315070958206997e-01,2.801882727138421680e-01,3.679594476702384709e-01,3.554144155688554463e-01,6.045117216771520585e-01,7.601286051253628440e-01,9.481548109998306773e-01
1.872594438128082350e-01,1.066937061256848507e-01,6.057543426143729981e-01,9.389641086227764610e-01,9.902490784149089453e-01,6.765674346632297720e-01,1.600423924329565928e-01,6.114491466647609119e-01,5.526960202237948261e-01,2.616232738273733816e-01
7.769509051024856561e-01,5.092106282100535841e-01,3.131295544274044218e-01,2.032868181744114100e-01,2.901965685514007465e-01,9.627865171163272340e-01,4.342799457336820046e-01,7.663345025640810881e-01,2.872763239133828694e-01,7.644940340430957937e-01
9.927573256169774929e-01,4.117023514591365840e-01,5.274027351717136547e-01,3.335420087163161185e-01,2.173874529438257763e-01,9.382564979096437163e-01,4.308583973021655744e-01,8.723505988556706781e-01,8.404283194286832348e-02,8.036208195744477534e-01
9.965165107892378638e-01,9.696855554764556295e-01,5.453740300414605668e-01,4.523431273051307100e-01,7.181626151929151325e-01,5.243997526783537033e-01,7.346907521253102091e-01,1.091565368804038316e-01,1.420084263607168662e-01,7.717012263314421139e-01
4.352306392440633553e-01,1.755323830739214941e-01,4.701274436339408780e-01,4.486374481241868217e-01,1.618873415490921230e-01,2.724483191482688360e-01,8.954124185830973914e-01,1.894369440564590557e-01,4.662930463938897985e-01,6.305566905019481805e-01
4.394419746715803043e-01,7.299089793928094094e-01,6.591999338720615498e-01,3.016594878703878768e-01,2.829148362904354563e-02,2.450392060924045934e-01,6.069370895643966257e-02,6.700187996520035050e-01,2.272302787183918538e-01,5.158208449858212585e-01
7.703984132865990819e-01,3.327573033970387950e-02,4.447463107289217898e-01,2.761437330995668571e-01,7.580616359958769479e-01,3.763160883885768859e-01,2.430951625945845240e-01,8.071334389551376720e-01,4.326015495458300775e-01,1.341720202998373246e-01
